URL,Title,Description,Base_url
https://techxplore.com/news/2024-05-ai-skilled-humans.html,"AI systems are already skilled at deceiving and manipulating humans, study shows","Many artificial intelligence (AI) systems have already learned how to deceive humans, even systems that have been trained to be helpful and honest. In a review article published in the journal Patterns on May 10, researchers ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-ai-ability-york-puzzle.html,Researchers test AI systems' ability to solve the New York Times' connections puzzle,Can artificial intelligence (AI) match human skills for finding obscure connections between words? Researchers at NYU Tandon School of Engineering turned to the daily Connections puzzle from The New York Times to find out.,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-apple-ipad-ad-backlash.html,Apple apologizes for iPad 'Crush' ad after backlash,"Apple apologized on Thursday after an ad for its latest-edition iPad caused an uproar for showing an industrial press crushing objects linked to human creativity, infuriating artists.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-scientists-chicken-fat-energy-storage.html,Scientists convert chicken fat into energy storage devices,"The global move toward more sustainable, green energy has increased power reserves and the demand for energy storage devices. Unfortunately, some materials for these devices can be expensive and environmentally problematic. ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-approach-neural-networks-power-digital.html,A new approach to using neural networks for low-power digital pre-distortion in mmWave systems,"In a study published in the journal IEICE Electronics Express, researchers present a neural network digital pre-distortion (DPD) for mmWave RF-PAs.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-blockchain-solution-uk-ticketing.html,Blockchain could offer a solution to the UK's transport ticketing systems,"A new approach to transport ticketing offers a step towards an integrated, transparent system that works efficiently for both ticket providers and passengers across all modes of transport.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-red-yellow-green-white-smarter.html,"Red, yellow, green ... and white? Smarter vehicles could mean big changes for the traffic light","As cars and trucks get smarter and more connected, the humble lights that have controlled the flow of traffic for more than a century could also be on the cusp of a major transformation.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-french-art-group-brainwaves-ai.html,French art group uses brainwaves and AI to recreate landscapes,The hypercolour image of a dark hill and lava flow is pretty enough—but its high-tech artificial intelligence origins make it special.,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-musk-tesla-charger-network-days.html,"Musk says Tesla charger network will grow, days after layoffs","Tesla boss Elon Musk said Friday the electric vehicle manufacturer would invest over $500 million this year to install new superchargers, just days after a report of massive layoffs in this branch of the company.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-unionized-apple-votes-authorize.html,Unionized US Apple store votes to authorize strike,"Unionized workers at a Maryland Apple store voted on Saturday to authorize a strike, which would mark the first such labor action against the retailer in the United States if it goes forward.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-boeing-problems-rattle-aviation.html,Boeing's problems rattle US aviation regulator as well,"The US Federal Aviation Administration, sharply criticized after the crashes of two Boeing planes in 2018 and 2019, is again being dragged into a maelstrom surrounding the major American aerospace manufacturer.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-amazon-invest-bn-euros-france.html,"Microsoft, Amazon to invest billions in French tech","Microsoft on Sunday announced four billion euros in investment for developing data centers in France, joining fellow US giant Amazon in committing to the country's tech infrastructure.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-ai-festival-glimpse-cinema-future.html,AI film festival gives glimpse of cinema's future,"With fantastical characters including mud people and giant grandmothers, an AI film festival is giving a glimpse of the storytelling made possible by the novel technology.",https://techxplore.com/weekly-news/page10.html
